Ticker,2020_NI,2021_NI,2022_NI,2023_NI,2020_2021_NI_Grow,2021_2022_NI_Grow,2022_2023_NI_Grow
RDNT,-14840000.0,24727000.0,10650000.0,3044000.0,39567000.0,-14077000.0,-7606000.0
RDUS,-4145000.0,165112000.0,168800000.0,-25791000.0,169257000.0,3688000.0,-194591000.0
RDVT,-6813000.0,655000.0,616000.0,13529000.0,7468000.0,-39000.0,12913000.0
REED,-10177000.0,-16402000.0,-20057000.0,-15523000.0,-6225000.0,-3655000.0,4534000.0
REFR,-2340864.0,-1846352.0,-2669349.0,-1908364.0,494512.0,-822997.0,760985.0
REG,44889000.0,361411000.0,482865000.0,364557000.0,316522000.0,121454000.0,-118308000.0
REGI,122813000.0,213819000.0,,,91006000.0,,
REGN,3513200000.0,8075300000.0,4338400000.0,3953600000.0,4562100000.0,-3736900000.0,-384800000.0
REI,-253411828.0,3322892.0,138635025.0,104864641.0,256734720.0,135312133.0,-33770384.0
RELL,-1838000.0,1655000.0,17927000.0,22333000.0,3493000.0,16272000.0,4406000.0
REPL,,-80870000.0,-118036000.0,-174284000.0,,-37166000.0,-56248000.0
RES,-212192000.0,7217000.0,218363000.0,195113000.0,219409000.0,211146000.0,-23250000.0
REVG,-30500000.0,44400000.0,15200000.0,45300000.0,74900000.0,-29200000.0,30100000.0
REX,,3001000.0,52364000.0,27697000.0,,49363000.0,-24667000.0
REXR,76403000.0,128241000.0,167584000.0,238016000.0,51838000.0,39343000.0,70432000.0
REZI,37000000.0,242000000.0,283000000.0,210000000.0,205000000.0,41000000.0,-73000000.0
RF,1094000000.0,2521000000.0,2245000000.0,2074000000.0,1427000000.0,-276000000.0,-171000000.0
RFIL,-81000.0,6181000.0,1448000.0,-3078000.0,6262000.0,-4733000.0,-4526000.0
RFL,-10415000.0,-24544000.0,-124658000.0,-1876000.0,-14129000.0,-100114000.0,122782000.0
RGA,415000000.0,1170000000.0,517000000.0,902000000.0,755000000.0,-653000000.0,385000000.0
RGCO,10564534.0,10102062.0,-31732602.0,11299282.0,-462472.0,-41834664.0,43031884.0
RGEN,59926000.0,128291000.0,185959000.0,41577000.0,68365000.0,57668000.0,-144382000.0
RGLD,199343000.0,302532000.0,238982000.0,239440000.0,103189000.0,-63550000.0,458000.0
RGLS,-15730000.0,-27808000.0,-28323000.0,-30037000.0,-12078000.0,-515000.0,-1714000.0
RGNX,-111250000.0,127840000.0,-280321000.0,-263494000.0,239090000.0,-408161000.0,16827000.0
RGR,90398000.0,155899000.0,88332000.0,48215000.0,65501000.0,-67567000.0,-40117000.0
RGS,-171362000.0,-113331000.0,-85857000.0,-7385000.0,58031000.0,27474000.0,78472000.0
RH,,271815000.0,688546000.0,528642000.0,,416731000.0,-159904000.0
RHE,-688000.0,-1182000.0,-6867000.0,-3888000.0,-494000.0,-5685000.0,2979000.0
RHI,306276000.0,598626000.0,657919000.0,411146000.0,292350000.0,59293000.0,-246773000.0
RHP,-417391000.0,-176966000.0,128993000.0,311217000.0,240425000.0,305959000.0,182224000.0
RIBT,-11730000.0,-8949000.0,-7858000.0,,2781000.0,1091000.0,
RICK,-6085000.0,30336000.0,46041000.0,29246000.0,36421000.0,15705000.0,-16795000.0
RIG,-567000000.0,-592000000.0,-621000000.0,-954000000.0,-25000000.0,-29000000.0,-333000000.0
RIGL,-29744000.0,-17914000.0,-58573000.0,-25091000.0,11830000.0,-40659000.0,33482000.0
RILY,205148000.0,445054000.0,-159829000.0,-99910000.0,239906000.0,-604883000.0,59919000.0
RIOT,-14114000.0,-15437000.0,-509553000.0,-49472000.0,-1323000.0,-494116000.0,460081000.0
RJF,818000000.0,1403000000.0,1509000000.0,1739000000.0,585000000.0,106000000.0,230000000.0
RKDA,-4655000.0,-14660000.0,-15376000.0,-13981000.0,-10005000.0,-716000.0,1395000.0
RL,,-121100000.0,600100000.0,522700000.0,,721200000.0,-77400000.0
RLGT,10541000.0,23110000.0,44464000.0,20595000.0,12569000.0,21354000.0,-23869000.0
RLI,157091000.0,279354000.0,583411000.0,304611000.0,122263000.0,304057000.0,-278800000.0
RLJ,-404441000.0,-305168000.0,41925000.0,76405000.0,99273000.0,347093000.0,34480000.0
RM,26730000.0,88687000.0,51224000.0,15958000.0,61957000.0,-37463000.0,-35266000.0
RMAX,11250000.0,-15616000.0,6110000.0,-69022000.0,-26866000.0,21726000.0,-75132000.0
RMBS,-40471000.0,18334000.0,-14310000.0,333904000.0,58805000.0,-32644000.0,348214000.0
RMCF,,-899777.0,-341697.0,-5680778.0,,558080.0,-5339081.0
RMD,621674000.0,474505000.0,779437000.0,897556000.0,-147169000.0,304932000.0,118119000.0
RMR,28792000.0,35696000.0,34004000.0,57147000.0,6904000.0,-1692000.0,23143000.0
RMTI,-30890000.0,-32674000.0,-18679000.0,-8439000.0,-1784000.0,13995000.0,10240000.0
RNG,-82996000.0,-376250000.0,-879166000.0,-165240000.0,-293254000.0,-502916000.0,713926000.0
RNR,762405000.0,-40155000.0,-1061203000.0,2561132000.0,-802560000.0,-1021048000.0,3622335000.0
RNST,83651000.0,175892000.0,166068000.0,144678000.0,92241000.0,-9824000.0,-21390000.0
ROCK,64566000.0,75629000.0,82406000.0,110533000.0,11063000.0,6777000.0,28127000.0
ROG,49990000.0,108100000.0,116600000.0,56600000.0,58110000.0,8500000.0,-60000000.0
ROIC,32014000.0,53508000.0,51869000.0,34534000.0,21494000.0,-1639000.0,-17335000.0
ROK,1023400000.0,1344300000.0,919100000.0,1278000000.0,320900000.0,-425200000.0,358900000.0
ROKU,-17507000.0,242385000.0,-498005000.0,-709561000.0,259892000.0,-740390000.0,-211556000.0
ROL,266756000.0,356565000.0,368599000.0,434957000.0,89809000.0,12034000.0,66358000.0
ROP,949700000.0,1152600000.0,4544700000.0,1384200000.0,202900000.0,3392100000.0,-3160500000.0
ROST,,85382000.0,1722589000.0,1512041000.0,,1637207000.0,-210548000.0
RPD,-98849000.0,-146334000.0,-124717000.0,-149260000.0,-47485000.0,21617000.0,-24543000.0
RPM,304385000.0,502643000.0,491481000.0,478691000.0,198258000.0,-11162000.0,-12790000.0
RRC,-711777000.0,411778000.0,1183370000.0,871142000.0,1123555000.0,771592000.0,-312228000.0
RRGB,-276068000.0,-50443000.0,-78883000.0,-21228000.0,225625000.0,-28440000.0,57655000.0
RRR,-150397000.0,241850000.0,205457000.0,176004000.0,392247000.0,-36393000.0,-29453000.0
RS,369100000.0,1413000000.0,1840100000.0,1335900000.0,1043900000.0,427100000.0,-504200000.0
RSG,967200000.0,1290400000.0,1487600000.0,1731000000.0,323200000.0,197200000.0,243400000.0
RUN,-173394000.0,-79423000.0,173377000.0,-1604497000.0,93971000.0,252800000.0,-1777874000.0
RUSHA,114887000.0,241415000.0,391382000.0,347055000.0,126528000.0,149967000.0,-44327000.0
RUSHB,114887000.0,241415000.0,391382000.0,347055000.0,126528000.0,149967000.0,-44327000.0
RVNC,-282089000.0,-281310000.0,-356422000.0,-323986000.0,779000.0,-75112000.0,32436000.0
RVP,24223013.0,56064241.0,5078557.0,-7011036.0,31841228.0,-50985684.0,-12089593.0
RVSB,,10472000.0,21820000.0,18069000.0,,11348000.0,-3751000.0
RWT,-581847000.0,319613000.0,-163520000.0,-2274000.0,901460000.0,-483133000.0,161246000.0
RYAM,555000.0,66414000.0,-14919000.0,-101835000.0,65859000.0,-81333000.0,-86916000.0
RYI,-65800000.0,294300000.0,391000000.0,145700000.0,360100000.0,96700000.0,-245300000.0
RYN,37084000.0,152550000.0,107077000.0,173493000.0,115466000.0,-45473000.0,66416000.0
RYTM,-133996000.0,-69612000.0,-181119000.0,-184678000.0,64384000.0,-111507000.0,-3559000.0
SABR,-1282339000.0,-928469000.0,-435448000.0,-527608000.0,353870000.0,493021000.0,-92160000.0
SACH,8993865.0,13318696.0,20908651.0,15899153.0,4324831.0,7589955.0,-5009498.0
SAFE,59294000.0,73123000.0,135423000.0,-54973000.0,13829000.0,62300000.0,-190396000.0
SAFT,138211000.0,130710000.0,46561000.0,18875000.0,-7501000.0,-84149000.0,-27686000.0
SAGE,606073000.0,-457892000.0,-532784000.0,-541489000.0,-1063965000.0,-74892000.0,-8705000.0
SAH,-51400000.0,348900000.0,88500000.0,178200000.0,400300000.0,-260400000.0,89700000.0
SAIA,138340000.0,253235000.0,357422000.0,354857000.0,114895000.0,104187000.0,-2565000.0
SAIC,,209000000.0,277000000.0,300000000.0,,68000000.0,23000000.0
SALM,-54062000.0,41514000.0,-3236000.0,,95576000.0,-44750000.0,
SAM,191960000.0,14553000.0,67263000.0,76250000.0,-177407000.0,52710000.0,8987000.0
SAMG,9960000.0,14693000.0,18828000.0,9094000.0,4733000.0,4135000.0,-9734000.0
SANM,133169000.0,249546000.0,240384000.0,309970000.0,116377000.0,-9162000.0,69586000.0
SANW,-19674324.0,-19170967.0,-36395350.0,14410078.0,503357.0,-17224383.0,50805428.0
SASR,96953000.0,235107000.0,166299000.0,122844000.0,138154000.0,-68808000.0,-43455000.0
SATS,-40150000.0,2486285000.0,2477720000.0,-1702057000.0,2526435000.0,-8565000.0,-4179777000.0
SAVE,-428700000.0,-472569000.0,-554150000.0,-447464000.0,-43869000.0,-81581000.0,106686000.0
SBAC,24104000.0,237624000.0,461429000.0,501812000.0,213520000.0,223805000.0,40383000.0
SBCF,77764000.0,124403000.0,106507000.0,104033000.0,46639000.0,-17896000.0,-2474000.0
SBFG,14944000.0,18277000.0,12521000.0,12095000.0,3333000.0,-5756000.0,-426000.0
SBGI,-2414000000.0,-414000000.0,2652000000.0,-291000000.0,2000000000.0,3066000000.0,-2943000000.0
SBH,113245000.0,239858000.0,183553000.0,184600000.0,126613000.0,-56305000.0,1047000.0
SBNY,528359000.0,918441000.0,1337049000.0,,390082000.0,418608000.0,
SBOW,-309382000.0,86759000.0,340437000.0,297716000.0,396141000.0,253678000.0,-42721000.0
SBRA,138417000.0,-113256000.0,-77605000.0,13756000.0,-251673000.0,35651000.0,91361000.0
SBSI,82153000.0,113401000.0,105020000.0,86692000.0,31248000.0,-8381000.0,-18328000.0
SBT,-12967000.0,23390000.0,-14194000.0,7413000.0,36357000.0,-37584000.0,21607000.0
SBUX,928300000.0,4199300000.0,3281600000.0,4124500000.0,3271000000.0,-917700000.0,842900000.0
SCHL,-43800000.0,-11000000.0,80900000.0,86300000.0,32800000.0,91900000.0,5400000.0
SCHW,3299000000.0,5855000000.0,7183000000.0,5067000000.0,2556000000.0,1328000000.0,-2116000000.0
SCI,515907000.0,802939000.0,565338000.0,537317000.0,287032000.0,-237601000.0,-28021000.0
SCL,126770000.0,137804000.0,147153000.0,40204000.0,11034000.0,9349000.0,-106949000.0
SCOR,-47918000.0,-50037000.0,-66561000.0,-79361000.0,-2119000.0,-16524000.0,-12800000.0
SCS,,26100000.0,4000000.0,35300000.0,,-22100000.0,31300000.0
SCSC,-192654000.0,10795000.0,88798000.0,89809000.0,203449000.0,78003000.0,1011000.0
SCVL,,15991000.0,154881000.0,110068000.0,,138890000.0,-44813000.0
SCWX,,-21902000.0,-39791000.0,-114499000.0,,-17889000.0,-74708000.0
SCX,-21839000.0,15533000.0,14878000.0,23088000.0,37372000.0,-655000.0,8210000.0
SCYX,-55185000.0,-32866000.0,-62809000.0,67041000.0,22319000.0,-29943000.0,129850000.0
SD,-277353000.0,116738000.0,242168000.0,60857000.0,394091000.0,125430000.0,-181311000.0
SDPI,-3429874.0,-529801.0,1065157.0,7436045.0,2900073.0,1594958.0,6370888.0
SEAC,,-21759000.0,-7430000.0,-11404000.0,,14329000.0,-3974000.0
SEB,283000000.0,570000000.0,580000000.0,226000000.0,287000000.0,10000000.0,-354000000.0
SEDG,140322000.0,169170000.0,93779000.0,34329000.0,28848000.0,-75391000.0,-59450000.0
SEE,502900000.0,506800000.0,491600000.0,341600000.0,3900000.0,-15200000.0,-150000000.0
SEIC,447286000.0,546593000.0,475467000.0,462258000.0,99307000.0,-71126000.0,-13209000.0
SELF,274341.0,3281251.0,2057723.0,2938769.0,3006910.0,-1223528.0,881046.0
SEM,258995000.0,402225000.0,158994000.0,243491000.0,143230000.0,-243231000.0,84497000.0
SENEA,,126100000.0,46200000.0,9231000.0,,-79900000.0,-36969000.0
SENEB,,126100000.0,46200000.0,9231000.0,,-79900000.0,-36969000.0
SENS,-175168000.0,-302474000.0,142119000.0,-60392000.0,-127306000.0,444593000.0,-202511000.0
SF,503472000.0,824858000.0,662155000.0,522536000.0,321386000.0,-162703000.0,-139619000.0
SFBC,8937000.0,9156000.0,8804000.0,7439000.0,219000.0,-352000.0,-1365000.0
SFBS,169569000.0,207734000.0,251504000.0,206853000.0,38165000.0,43770000.0,-44651000.0
SFIX,-67117000.0,-8876000.0,-207121000.0,-171973000.0,58241000.0,-198245000.0,35148000.0
SFM,287450000.0,244157000.0,261164000.0,258856000.0,-43293000.0,17007000.0,-2308000.0
SFNC,254904000.0,271156000.0,256412000.0,175057000.0,16252000.0,-14744000.0,-81355000.0
SFST,18328000.0,46711000.0,29115000.0,13426000.0,28383000.0,-17596000.0,-15689000.0
SGA,-1913000.0,11157000.0,9202000.0,9500000.0,13070000.0,-1955000.0,298000.0
SGC,41026000.0,29440000.0,-31970000.0,8772000.0,-11586000.0,-61410000.0,40742000.0
SGH,-1143000.0,21310000.0,66557000.0,-187526000.0,22453000.0,45247000.0,-254083000.0
SGMA,,1541019.0,9864168.0,-20575385.0,,8323149.0,-30439553.0
SGMO,-120996000.0,-178286000.0,-192278000.0,-257831000.0,-57290000.0,-13992000.0,-65553000.0
SGRP,3367000.0,-1779000.0,-732000.0,,-5146000.0,1047000.0,
SGRY,-116100000.0,-70900000.0,-54600000.0,-11900000.0,45200000.0,16300000.0,42700000.0
SHAK,-42158000.0,-4561000.0,-21229000.0,20264000.0,37597000.0,-16668000.0,41493000.0
SHBI,15730000.0,15368000.0,31177000.0,11228000.0,-362000.0,15809000.0,-19949000.0
SHEN,125673000.0,998831000.0,-8379000.0,8038000.0,873158000.0,-1007210000.0,16417000.0
SHO,-404689000.0,34298000.0,87289000.0,206708000.0,438987000.0,52991000.0,119419000.0
SHOO,-18397000.0,190678000.0,216061000.0,171554000.0,209075000.0,25383000.0,-44507000.0
SHW,2030400000.0,1864400000.0,2020100000.0,2388800000.0,-166000000.0,155700000.0,368700000.0
SIBN,-43697000.0,-56572000.0,-61256000.0,-43336000.0,-12875000.0,-4684000.0,17920000.0
SIEB,2975000.0,5063000.0,-1990000.0,,2088000.0,-7053000.0,
SIF,9191000.0,-743000.0,-9640000.0,-8692000.0,-9934000.0,-8897000.0,948000.0
SIG,,-15200000.0,769900000.0,376700000.0,,785100000.0,-393200000.0
SIGA,56342010.0,69450766.0,33904806.0,68068826.0,13108756.0,-35545960.0,34164020.0
SIGI,246355000.0,403837000.0,224886000.0,365238000.0,157482000.0,-178951000.0,140352000.0
SILK,-47365000.0,-49811000.0,-55010000.0,-55743000.0,-2446000.0,-5199000.0,-733000.0
SINT,-7029000.0,-9309000.0,-12039000.0,-8259000.0,-2280000.0,-2730000.0,3780000.0
SIRI,131000000.0,1314000000.0,1213000000.0,1258000000.0,1183000000.0,-101000000.0,45000000.0
SITC,35721000.0,124935000.0,168719000.0,265703000.0,89214000.0,43784000.0,96984000.0
SITE,121300000.0,238400000.0,245400000.0,173400000.0,117100000.0,7000000.0,-72000000.0
SIX,-423380000.0,127829000.0,101383000.0,38999000.0,551209000.0,-26446000.0,-62384000.0
SJM,,876300000.0,631700000.0,-91300000.0,,-244600000.0,-723000000.0
SJW,61515000.0,60478000.0,73828000.0,84987000.0,-1037000.0,13350000.0,11159000.0
SKT,-36278000.0,9118000.0,82063000.0,99151000.0,45396000.0,72945000.0,17088000.0
SKX,98564000.0,741503000.0,373028000.0,545799000.0,642939000.0,-368475000.0,172771000.0
SKY,,84899000.0,248044000.0,401802000.0,,163145000.0,153758000.0
SKYW,-8515000.0,111910000.0,72953000.0,34342000.0,120425000.0,-38957000.0,-38611000.0
SLAB,12531000.0,2117399000.0,91402000.0,-34516000.0,2104868000.0,-2025997000.0,-125918000.0
SLB,-10518000000.0,1881000000.0,3441000000.0,4203000000.0,12399000000.0,1560000000.0,762000000.0
SLCA,-114094000.0,-33761000.0,78176000.0,146925000.0,80333000.0,111937000.0,68749000.0
SLDB,-88290000.0,-72188000.0,-85981000.0,-96015000.0,16102000.0,-13793000.0,-10034000.0
SLG,379802000.0,457059000.0,-71631000.0,-557304000.0,77257000.0,-528690000.0,-485673000.0
SLGN,308722000.0,359081000.0,340848000.0,325965000.0,50359000.0,-18233000.0,-14883000.0
SLM,880690000.0,1160513000.0,469014000.0,581391000.0,279823000.0,-691499000.0,112377000.0
SLNO,-24639000.0,-30910000.0,-24067000.0,-38988000.0,-6271000.0,6843000.0,-14921000.0
SLP,9332000.0,9782000.0,12483000.0,9961000.0,450000.0,2701000.0,-2522000.0
SLS,-16757000.0,-20699000.0,-41301000.0,-37340000.0,-3942000.0,-20602000.0,3961000.0
SM,-764614000.0,36229000.0,1111952000.0,817880000.0,800843000.0,1075723000.0,-294072000.0
SMAR,,-114979000.0,-171097000.0,-215639000.0,,-56118000.0,-44542000.0
SMBC,27545000.0,47180000.0,47169000.0,39237000.0,19635000.0,-11000.0,-7932000.0
SMBK,24332000.0,34790000.0,43022000.0,28593000.0,10458000.0,8232000.0,-14429000.0
SMG,387400000.0,512500000.0,-437500000.0,-380100000.0,125100000.0,-950000000.0,57400000.0
SMIT,3880575.0,-8089672.0,-3283776.0,,-11970247.0,4805896.0,
SMMF,31326000.0,45738000.0,53216000.0,55239000.0,14412000.0,7478000.0,2023000.0
SMP,57393000.0,90886000.0,55351000.0,34148000.0,33493000.0,-35535000.0,-21203000.0
SMPL,65638000.0,40880000.0,108574000.0,133575000.0,-24758000.0,67694000.0,25001000.0
SMRT,-37109000.0,-71961000.0,-96322000.0,-34587000.0,-34852000.0,-24361000.0,61735000.0
SMSI,4165000.0,-31043000.0,-29279000.0,-24396000.0,-35208000.0,1764000.0,4883000.0
SMTC,,59903000.0,125664000.0,61380000.0,,65761000.0,-64284000.0
SNA,627000000.0,820500000.0,911700000.0,1011100000.0,193500000.0,91200000.0,99400000.0
SNAP,-944839000.0,-487955000.0,-1429653000.0,-1322485000.0,456884000.0,-941698000.0,107168000.0
SNBR,139189000.0,153746000.0,36610000.0,-15287000.0,14557000.0,-117136000.0,-51897000.0
SNCR,-10702000.0,-22942000.0,-7916000.0,-54535000.0,-12240000.0,15026000.0,-46619000.0
SND,37954000.0,-50674000.0,-703000.0,4649000.0,-88628000.0,49971000.0,5352000.0
SNDR,211700000.0,405400000.0,457800000.0,238500000.0,193700000.0,52400000.0,-219300000.0
SNDX,-73158000.0,24926000.0,-149338000.0,-209360000.0,98084000.0,-174264000.0,-60022000.0
SNFCA,55596613.0,39518990.0,25690302.0,14495058.0,-16077623.0,-13828688.0,-11195244.0
SNOA,,-3950000.0,-5086000.0,-5151000.0,,-1136000.0,-65000.0
SNPS,664347000.0,757516000.0,984594000.0,1229888000.0,93169000.0,227078000.0,245294000.0
SNV,373695000.0,760467000.0,757902000.0,543705000.0,386772000.0,-2565000.0,-214197000.0
SNX,529160000.0,395069000.0,651307000.0,626911000.0,-134091000.0,256238000.0,-24396000.0
SO,3134000000.0,2408000000.0,3535000000.0,3976000000.0,-726000000.0,1127000000.0,441000000.0
SOHO,-49193564.0,-26221474.0,32536521.0,3941421.0,22972090.0,58757995.0,-28595100.0
SOI,-29341000.0,-868000.0,21158000.0,24336000.0,28473000.0,22026000.0,3178000.0
SON,207463000.0,-85477000.0,466437000.0,474959000.0,-292940000.0,551914000.0,8522000.0
SONO,-20115000.0,158595000.0,67383000.0,-10274000.0,178710000.0,-91212000.0,-77657000.0
SP,-172800000.0,31700000.0,45200000.0,31100000.0,204500000.0,13500000.0,-14100000.0
SPB,97800000.0,189600000.0,71600000.0,1801500000.0,91800000.0,-118000000.0,1729900000.0
SPG,1112564000.0,2249631000.0,2139535000.0,2283126000.0,1137067000.0,-110096000.0,143591000.0
SPGI,2339000000.0,3024000000.0,3248000000.0,2626000000.0,685000000.0,224000000.0,-622000000.0
SPLK,,-907980000.0,-1339097000.0,-277862000.0,,-431117000.0,1061235000.0
SPOK,-44225000.0,-22180000.0,21856000.0,15666000.0,22045000.0,44036000.0,-6190000.0
SPR,-870300000.0,-540800000.0,-545700000.0,-616200000.0,329500000.0,-4900000.0,-70500000.0
SPRO,-78280000.0,-89756000.0,-46415000.0,22806000.0,-11476000.0,43341000.0,69221000.0
SPSC,45586000.0,44597000.0,55134000.0,65824000.0,-989000.0,10537000.0,10690000.0
SPTN,75914000.0,73751000.0,34518000.0,52237000.0,-2163000.0,-39233000.0,17719000.0
SPWH,,91380000.0,108470000.0,40518000.0,,17090000.0,-67952000.0
SPWR,472844000.0,-46703000.0,42849000.0,,-519547000.0,89552000.0,
SPXC,99000000.0,425400000.0,200000.0,89900000.0,326400000.0,-425200000.0,89700000.0
SQ,213105000.0,166284000.0,-540747000.0,9772000.0,-46821000.0,-707031000.0,550519000.0
SR,88600000.0,271700000.0,220800000.0,217500000.0,183100000.0,-50900000.0,-3300000.0
SRCE,81437000.0,118534000.0,120509000.0,124927000.0,37097000.0,1975000.0,4418000.0
SRCL,-57300000.0,-27800000.0,56000000.0,-21400000.0,29500000.0,83800000.0,-77400000.0
SRDX,1123000.0,4237000.0,-27274000.0,-1536000.0,3114000.0,-31511000.0,25738000.0
SRE,3933000000.0,1318000000.0,2139000000.0,3075000000.0,-2615000000.0,821000000.0,936000000.0
SRG,-105026000.0,-28149000.0,-73945000.0,,76877000.0,-45796000.0,
SRI,-7950000.0,3406000.0,-14056000.0,-5183000.0,11356000.0,-17462000.0,8873000.0
SRNE,-298461000.0,-428325000.0,-572843000.0,,-129864000.0,-144518000.0,
SRPT,-554128000.0,-418780000.0,-703488000.0,-535977000.0,135348000.0,-284708000.0,167511000.0
SRRK,-86483000.0,-131799000.0,-134502000.0,-165789000.0,-45316000.0,-2703000.0,-31287000.0
SRTS,-6836000.0,4119000.0,24244000.0,485000.0,10955000.0,20125000.0,-23759000.0
SSB,120632000.0,475543000.0,496049000.0,494308000.0,354911000.0,20506000.0,-1741000.0
SSBI,10517000.0,14698000.0,16968000.0,10822000.0,4181000.0,2270000.0,-6146000.0
SSD,187000000.0,266447000.0,333995000.0,353987000.0,79447000.0,67548000.0,19992000.0
SSKN,-4412000.0,-2706000.0,-5549000.0,-10830000.0,1706000.0,-2843000.0,-5281000.0
SSNC,625200000.0,800000000.0,650200000.0,607100000.0,174800000.0,-149800000.0,-43100000.0
SSP,269333000.0,122712000.0,195902000.0,-947784000.0,-146621000.0,73190000.0,-1143686000.0
SSTI,1225000.0,-4431000.0,6385000.0,,-5656000.0,10816000.0,
SSTK,71766000.0,91883000.0,76103000.0,110269000.0,20117000.0,-15780000.0,34166000.0
ST,164286000.0,363580000.0,310685000.0,-3909000.0,199294000.0,-52895000.0,-314594000.0
STAA,5913000.0,27511000.0,39665000.0,21347000.0,21598000.0,12154000.0,-18318000.0
STAG,202147000.0,192334000.0,178326000.0,192845000.0,-9813000.0,-14008000.0,14519000.0
STBA,21040000.0,110343000.0,135520000.0,144781000.0,89303000.0,25177000.0,9261000.0
STC,154905000.0,323216000.0,162305000.0,30439000.0,168311000.0,-160911000.0,-131866000.0
STCN,-5284000.0,-44391000.0,-10968000.0,15609000.0,-39107000.0,33423000.0,26577000.0
STE,,397400000.0,243888000.0,107030000.0,,-153512000.0,-136858000.0
STIM,-27453000.0,-31193000.0,-37159000.0,-30189000.0,-3740000.0,-5966000.0,6970000.0
STKS,-12825000.0,31348000.0,13534000.0,4718000.0,44173000.0,-17814000.0,-8816000.0
STLD,550822000.0,3214066000.0,3862674000.0,2450882000.0,2663244000.0,648608000.0,-1411792000.0
STRA,86268000.0,55087000.0,46670000.0,69791000.0,-31181000.0,-8417000.0,23121000.0
STRL,42306000.0,62645000.0,106461000.0,138655000.0,20339000.0,43816000.0,32194000.0
STRM,,296000.0,-6542000.0,-11379000.0,,-6838000.0,-4837000.0
STRS,-22790000.0,57394000.0,90426000.0,-14807000.0,80184000.0,33032000.0,-105233000.0
STRT,-7605000.0,22532000.0,7016000.0,-6670000.0,30137000.0,-15516000.0,-13686000.0
STT,2420000000.0,2693000000.0,2774000000.0,1944000000.0,273000000.0,81000000.0,-830000000.0
STWD,331689000.0,447739000.0,871475000.0,339213000.0,116050000.0,423736000.0,-532262000.0
STX,1004000000.0,1314000000.0,1649000000.0,-529000000.0,310000000.0,335000000.0,-2178000000.0
STZ,,1998000000.0,-40400000.0,-71000000.0,,-2038400000.0,-30600000.0
SUI,131614000.0,380200000.0,242000000.0,-213300000.0,248586000.0,-138200000.0,-455300000.0
SUM,137967000.0,152184000.0,272145000.0,285856000.0,14217000.0,119961000.0,13711000.0
SUP,-243561000.0,3754000.0,37034000.0,-92852000.0,247315000.0,33280000.0,-129886000.0
SUPN,126950000.0,53424000.0,60711000.0,1316000.0,-73526000.0,7287000.0,-59395000.0
SVRA,-49615000.0,-43014000.0,-38150000.0,-54698000.0,6601000.0,4864000.0,-16548000.0
SVT,100000.0,4055000.0,-2117000.0,-10787000.0,3955000.0,-6172000.0,-8670000.0
SWAV,-65699000.0,-9136000.0,215996000.0,147278000.0,56563000.0,225132000.0,-68718000.0
SWK,1233800000.0,1689200000.0,1062500000.0,-310500000.0,455400000.0,-626700000.0,-1373000000.0
SWKS,814800000.0,1498300000.0,1275200000.0,982800000.0,683500000.0,-223100000.0,-292400000.0
SWN,-3112000000.0,-25000000.0,1849000000.0,1557000000.0,3087000000.0,1874000000.0,-292000000.0
SWX,232324000.0,200779000.0,-203290000.0,150889000.0,-31545000.0,-404069000.0,354179000.0
SXC,3700000.0,43400000.0,100700000.0,57500000.0,39700000.0,57300000.0,-43200000.0
SXI,20188000.0,36473000.0,61393000.0,138992000.0,16285000.0,24920000.0,77599000.0
SXT,109472000.0,118745000.0,140887000.0,93394000.0,9273000.0,22142000.0,-47493000.0
SYBT,58869000.0,74645000.0,92972000.0,107748000.0,15776000.0,18327000.0,14776000.0
SYBX,-59173000.0,-60561000.0,-66147000.0,-57282000.0,-1388000.0,-5586000.0,8865000.0
SYF,1385000000.0,4221000000.0,3016000000.0,2238000000.0,2836000000.0,-1205000000.0,-778000000.0
SYK,1599000000.0,1994000000.0,2358000000.0,3165000000.0,395000000.0,364000000.0,807000000.0
SYNA,118800000.0,79600000.0,257500000.0,73600000.0,-39200000.0,177900000.0,-183900000.0
SYPR,1668000.0,2923000.0,-2494000.0,-1596000.0,1255000.0,-5417000.0,898000.0
SYRS,-84038000.0,-86558000.0,-94654000.0,-164574000.0,-2520000.0,-8096000.0,-69920000.0
SYY,215475000.0,524209000.0,1358768000.0,1770124000.0,308734000.0,834559000.0,411356000.0
T,-5176000000.0,20081000000.0,-8524000000.0,14400000000.0,25257000000.0,-28605000000.0,22924000000.0
TACO,-89738000.0,,,,,,
TACT,-5630000.0,-4041000.0,-5936000.0,4748000.0,1589000.0,-1895000.0,10684000.0
TAIT,1359000.0,2010000.0,3208000.0,1845000.0,651000.0,1198000.0,-1363000.0
TALO,-465605000.0,-182952000.0,381915000.0,187332000.0,282653000.0,564867000.0,-194583000.0
TAP,-949000000.0,1005700000.0,-175300000.0,948900000.0,1954700000.0,-1181000000.0,1124200000.0
TAST,-29463000.0,-43029000.0,-75572000.0,33796000.0,-13566000.0,-32543000.0,109368000.0
TAYD,3029976.0,1062895.0,2239423.0,6287358.0,-1967081.0,1176528.0,4047935.0
TBBK,80084000.0,110653000.0,130213000.0,192296000.0,30569000.0,19560000.0,62083000.0
TBI,-141841000.0,61634000.0,62273000.0,-14173000.0,203475000.0,639000.0,-76446000.0
