Ticker,2020_NI,2021_NI,2022_NI,2023_NI,2020_Div,2021_Div,2022_Div,2023_Div,2020_2021_Div_Grow,2021_2022_Div_Grow,2022_2023_Div_Grow
AXS,-120424000.0,618609000.0,223083000.0,376292000.0,1.65,1.69,1.73,1.76,0.0242424242424242,0.0236686390532544,0.0173410404624277
AXSM,-102900600.0,-130403000.0,-187134000.0,-239238000.0,,,,,,,
AXTA,121600000.0,263900000.0,191600000.0,267400000.0,,,,,,,
AXTI,3238000.0,14575000.0,15811000.0,-17881000.0,,,,,,,
AYI,248300000.0,306300000.0,384000000.0,346000000.0,0.52,0.52,0.52,0.52,0.0,0.0,0.0
AYX,-24374000.0,-180000000.0,-319000000.0,-179000000.0,,,,,,,
AZO,1732972000.0,2170314000.0,2429604000.0,2528426000.0,,,,,,,
AZPN,229671000.0,319803000.0,,-107760000.0,,,,,,,
AZZ,,39614000.0,84022000.0,-52974000.0,0.68,0.68,0.68,0.68,0.0,0.0,0.0
B,63375000.0,99873000.0,13479000.0,15996000.0,0.64,0.64,0.64,0.64,0.0,0.0,0.0
BA,-11941000000.0,-4202000000.0,-4935000000.0,-2222000000.0,2.055,,,,,,
BAC,17894000000.0,31978000000.0,27528000000.0,26515000000.0,0.72,0.78,0.86,0.92,0.0833333333333334,0.1025641025641025,0.0697674418604651
BAH,,608958000.0,466740000.0,271791000.0,1.24,1.48,1.72,1.88,0.1935483870967742,0.1621621621621621,0.0930232558139534
BANC,12574000.0,606959000.0,423613000.0,-1899137000.0,0.24,0.24,0.24,0.4,0.0,0.0,0.6666666666666669
BAND,-43977000.0,-27362000.0,19570000.0,-16343000.0,,,,,,,
BANF,99586000.0,167630000.0,193100000.0,212465000.0,1.32,1.4,1.52,1.66,0.0606060606060604,0.0857142857142858,0.0921052631578946
BANR,115928000.0,201048000.0,195378000.0,183624000.0,2.64,1.64,1.76,1.92,-0.3787878787878788,0.0731707317073171,0.0909090909090908
BATRA,-78000000.0,-11000000.0,-34172000.0,-125294000.0,,,,,,,
BATRK,-78000000.0,-11000000.0,-34172000.0,-125294000.0,,,,,,,
BAX,1102000000.0,1284000000.0,-2433000000.0,2656000000.0,0.955,1.085,1.15,1.16,0.1361256544502617,0.0599078341013824,0.008695652173913
BBCP,-61251000.0,-15073000.0,28676000.0,31790000.0,,,,,,,
BBGI,-17765922.0,-1405845.0,-42057430.0,-75120138.0,0.05,,,,,,
BBSI,33765000.0,38079000.0,47268000.0,50612000.0,1.2,1.2,1.2,1.2,0.0,0.0,0.0
BBW,,-22983000.0,47265000.0,47985000.0,,1.25,,1.5,,,
BBY,,1798000000.0,2454000000.0,1419000000.0,2.2,2.8,3.52,3.68,0.2727272727272725,0.2571428571428572,0.0454545454545455
BC,372700000.0,593300000.0,677000000.0,420400000.0,0.99,1.275,1.46,1.6,0.2878787878787878,0.1450980392156863,0.0958904109589042
BCBP,20857000.0,34240000.0,45579000.0,29483000.0,0.56,0.6000000000000001,0.64,0.64,0.0714285714285714,0.0666666666666665,0.0
BCC,174979000.0,712486000.0,857658000.0,483656000.0,2.0,5.42,4.01,8.7,1.71,-0.2601476014760148,1.169576059850374
BCLI,-31811000.0,-24457000.0,-24277000.0,,,,,,,,
BCO,16000000.0,105200000.0,170600000.0,87700000.0,0.6,0.75,0.8,0.86,0.25,0.0666666666666667,0.0749999999999999
BCOV,-5813000.0,5397000.0,-9015000.0,-22886000.0,,,,,,,
BCPC,84623000.0,96104000.0,105367000.0,108543000.0,0.58,0.64,0.71,0.79,0.103448275862069,0.1093749999999999,0.1126760563380282
BCRX,-182814000.0,-184062000.0,-247116000.0,-226539000.0,,,,,,,
BDC,-55162000.0,63925000.0,254663000.0,242759000.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0
BDL,1110000.0,11784000.0,6312000.0,3999000.0,0.3,,1.0,0.45,,,-0.55
BDN,305527000.0,12289000.0,53824000.0,-196789000.0,0.76,0.76,0.76,0.72,0.0,0.0,-0.0526315789473684
BDSI,25711000.0,84860000.0,,,,,,,,,
BDX,874000000.0,2092000000.0,1779000000.0,1484000000.0,3.121952,3.278048,3.49878,3.68,0.0499994875001282,0.0673364148420035,0.0517951971830181
BE,-157553000.0,-164445000.0,-301408000.0,-302116000.0,,,,,,,
BEAT,-1068000.0,-4428000.0,-12962000.0,-14639000.0,,,,,,,
BECN,-80900000.0,-45500000.0,458400000.0,435000000.0,,,,,,,
BELFA,12795000.0,24821000.0,52689000.0,73831000.0,0.24,0.24,0.24,0.24,0.0,0.0,0.0
BELFB,12795000.0,24821000.0,52689000.0,73831000.0,0.28,0.28,0.28,0.28,0.0,0.0,0.0
BEN,798900000.0,1831200000.0,1291900000.0,882800000.0,1.09,1.13,1.17,0.8999999999999999,0.0366972477064218,0.0353982300884956,-0.2307692307692308
BERY,559000000.0,733000000.0,766000000.0,609000000.0,,,0.25,1.025,,,3.1
BFAM,26992000.0,70459000.0,80641000.0,74223000.0,,,,,,,
BFIN,9163000.0,7410000.0,10494000.0,9393000.0,0.4,0.4,0.4,0.4,0.0,0.0,0.0
BFS,40382000.0,48389000.0,50194000.0,52689000.0,2.12,2.16,2.32,2.36,0.0188679245283019,0.0740740740740739,0.0172413793103448
BFST,29994000.0,52136000.0,54255000.0,71043000.0,0.4,0.4599999999999999,0.48,0.5,0.1499999999999997,0.0434782608695653,0.0416666666666667
BG,1145000000.0,2078000000.0,1610000000.0,2243000000.0,2.0,2.05,2.3,2.576,0.0249999999999999,0.1219512195121951,0.1200000000000001
BGFV,55940000.0,102386000.0,26134000.0,-7083000.0,0.25,2.83,1.0,0.875,10.32,-0.6466431095406361,-0.125
BGS,131988000.0,67363000.0,-11370000.0,-66198000.0,1.9,1.9,1.615,0.76,0.0,-0.1499999999999999,-0.5294117647058824
BGSF,1441468.0,14109000.0,25361000.0,-10223000.0,0.5,0.44,0.6,0.6,-0.12,0.3636363636363636,0.0
BH,-37989000.0,35478000.0,-32018000.0,54948000.0,,,,,,,
BHB,33244000.0,39299000.0,43557000.0,44852000.0,0.88,0.94,1.02,1.1,0.0681818181818181,0.0851063829787234,0.0784313725490196
BHE,14055000.0,35770000.0,68229000.0,64315000.0,0.64,0.655,0.66,0.66,0.0234375,0.0076335877862595,0.0
BHF,-1061000000.0,1643000000.0,3879000000.0,-1112000000.0,,,,,,,
BHLB,-533017000.0,118664000.0,92533000.0,69598000.0,0.72,0.48,0.54,0.72,-0.3333333333333333,0.1250000000000001,0.3333333333333332
BHR,-105262000.0,-26664000.0,17761000.0,-27017000.0,,,0.08,0.2,,,1.5
BHVN,-118668000.0,-213796000.0,-570279000.0,-408168000.0,,,,,,,
BIG,,629191000.0,177778000.0,-210708000.0,1.2,1.2,0.8999999999999999,0.3,0.0,-0.25,-0.6666666666666666
BIIB,4000600000.0,1556100000.0,3046900000.0,1161100000.0,,,,,,,
BIO,3814229000.0,4254257000.0,-3627535000.0,-637324000.0,,,,,,,
BIOL,-16829000.0,-16158000.0,-28634000.0,-20632000.0,,,,,,,
BJ,,421030000.0,426652000.0,513177000.0,,,,,,,
BJRI,-57885000.0,-3606000.0,4076000.0,19660000.0,0.13,,,,,,
BK,3617000000.0,3759000000.0,2573000000.0,3286000000.0,1.24,1.3,1.42,1.58,0.0483870967741935,0.0923076923076922,0.1126760563380282
BKD,82019000.0,-99290000.0,-238427000.0,-189011000.0,,,,,,,
BKE,,130139000.0,254820000.0,254626000.0,4.15,6.99,1.0499999999999998,4.05,0.6843373493975903,-0.849785407725322,2.8571428571428577
BKH,227608000.0,236700000.0,258400000.0,262200000.0,2.17,2.29,2.41,2.5,0.0552995391705069,0.0524017467248908,0.0373443983402489
BKNG,59000000.0,1165000000.0,3058000000.0,4289000000.0,,,,,,,
BKSC,6460631.0,6744865.0,6655140.0,,0.66,0.78,0.68,0.51,0.1818181818181818,-0.1282051282051281,-0.25
BKTI,194000.0,-1701000.0,-11633000.0,-2230000.0,0.5,0.3,0.6,,-0.4,1.0,
BKU,197853000.0,414984000.0,284971000.0,178671000.0,0.9,0.92,0.98,1.06,0.0222222222222222,0.0652173913043477,0.0816326530612245
BL,-46911000.0,-115161000.0,-29391000.0,52833000.0,,,,,,,
BLBD,12185000.0,-289000.0,-45759000.0,23812000.0,,,,,,,
BLCM,-7722000.0,-9705000.0,-24973000.0,,,,,,,,
BLD,247023000.0,324016000.0,555989000.0,614254000.0,,,,,,,
BLDR,313537000.0,1725416000.0,2749369000.0,1540555000.0,,,,,,,
BLFS,1983000.0,-8908000.0,-139805000.0,-66427000.0,,,,,,,
BLK,4932000000.0,5901000000.0,5178000000.0,5502000000.0,14.52,16.52,19.52,20.0,0.1377410468319559,0.1815980629539951,0.0245901639344262
BLKB,7717000.0,5698000.0,-45407000.0,1820000.0,0.12,,,,,,
BLMN,-158715000.0,215555000.0,101907000.0,247386000.0,0.2,,0.56,0.96,,,0.7142857142857141
BLUE,-618695000.0,-819378000.0,-266578000.0,,,,,,,,
BMI,49343000.0,60884000.0,66496000.0,92598000.0,0.7,0.76,0.8500000000000001,0.99,0.0857142857142858,0.118421052631579,0.164705882352941
BMRC,30242000.0,33228000.0,46586000.0,19895000.0,0.92,0.94,0.98,1.0,0.0217391304347825,0.0425531914893617,0.0204081632653061
BMRN,854029000.0,-64080000.0,141561000.0,167645000.0,,,,,,,
BMY,-9015000000.0,6994000000.0,6327000000.0,8025000000.0,2.29,1.47,2.16,2.28,-0.3580786026200873,0.4693877551020409,0.0555555555555553
BNED,,-139810000.0,-68857000.0,-101862000.0,,,,,,,
BOH,153804000.0,253372000.0,225804000.0,171202000.0,2.68,2.74,2.8,2.8,0.0223880597014925,0.0218978102189779,0.0
BOKF,435030000.0,618121000.0,520273000.0,530746000.0,2.05,2.09,2.66,2.17,0.0195121951219512,0.2727272727272729,-0.1842105263157895
BOOM,-1412000.0,-4626000.0,14184000.0,21389000.0,0.125,,,,,,
BOOT,,59386000.0,192450000.0,170553000.0,,,,,,,
BOTJ,4980000.0,7589000.0,8959000.0,8704000.0,0.254544,0.267272,0.29,0.32,0.0500031428751022,0.0850369660869824,0.103448275862069
BOX,,-43433000.0,-41459000.0,26783000.0,,,,,,,
BPMC,313882000.0,-644085000.0,-557517000.0,-506984000.0,,,,,,,
BPOP,506622000.0,934889000.0,1102641000.0,541342000.0,1.6,1.75,2.2,2.27,0.0937499999999999,0.2571428571428572,0.0318181818181817
BPRN,13806000.0,22486000.0,26494000.0,25765000.0,0.4,0.6599999999999999,1.0,1.2,0.6499999999999997,0.5151515151515154,0.1999999999999999
BPTH,-10882000.0,-10440000.0,-13868000.0,-16078000.0,,,,,,,
BR,462500000.0,547500000.0,539100000.0,630600000.0,2.23,2.43,2.73,3.05,0.0896860986547086,0.1234567901234567,0.1172161172161171
BRC,112369000.0,129659000.0,149979000.0,174857000.0,0.874,0.885,0.905,0.925,0.0125858123569794,0.0225988700564971,0.0220994475138121
BRID,7323000.0,-5503000.0,45066000.0,3474000.0,,,,,,,
BRKL,47635000.0,115440000.0,109744000.0,74999000.0,0.46,0.48,0.52,0.54,0.0434782608695651,0.0833333333333334,0.0384615384615384
BRKR,157800000.0,277100000.0,296600000.0,427200000.0,0.16,0.16,0.2,0.2,0.0,0.25,0.0
BRN,-4756000.0,6253000.0,5513000.0,-961000.0,,,0.03,0.045,,,0.5
BRO,480500000.0,587100000.0,671800000.0,870500000.0,0.348,0.382,0.424,0.475,0.0977011494252874,0.1099476439790575,0.1202830188679245
BRT,-19862000.0,29114000.0,49955000.0,3873000.0,0.88,0.9,0.98,1.0,0.0227272727272727,0.0888888888888888,0.0204081632653061
BRX,121173000.0,270187000.0,354193000.0,305087000.0,0.57,0.86,0.96,1.04,0.5087719298245615,0.1162790697674418,0.0833333333333334
BRY,-262895000.0,-15542000.0,250168000.0,37400000.0,0.12,0.2,1.34,0.97,0.6666666666666669,5.7,-0.2761194029850747
BSET,-10421000.0,18042000.0,65345000.0,-3171000.0,0.705,0.53,2.1,0.6799999999999999,-0.2482269503546098,2.962264150943396,-0.6761904761904762
BSGM,-52218000.0,-31917000.0,-27052000.0,-29041000.0,,,,,,,
BSRR,35444000.0,43012000.0,33659000.0,34844000.0,0.8,0.86,0.92,0.92,0.0749999999999999,0.0697674418604651,0.0
BSX,-82000000.0,1041000000.0,698000000.0,1593000000.0,,,,,,,
BTU,-1870300000.0,360100000.0,1297100000.0,759600000.0,,,,0.2249999999999999,,,
BURL,,-216499000.0,408839000.0,230123000.0,,,,,,,
BUSE,100344000.0,123449000.0,128311000.0,122565000.0,0.88,0.92,0.92,0.96,0.0454545454545455,0.0,0.0434782608695651
BV,-41600000.0,46300000.0,14000000.0,-7700000.0,,,,,,,
BW,-10318000.0,30894000.0,-22861000.0,-197208000.0,,,,,,,
BWA,500000000.0,537000000.0,944000000.0,625000000.0,0.598592,0.598592,0.598592,0.519296,0.0,0.0,-0.1324708649631135
BWEN,-1487000.0,2847000.0,-9730000.0,7649000.0,,,,,,,
BWFG,5904000.0,26586000.0,37429000.0,36663000.0,0.56,0.64,0.8,0.8,0.1428571428571427,0.25,0.0
BWXT,278670000.0,305871000.0,238191000.0,245849000.0,0.76,0.84,0.88,0.92,0.1052631578947368,0.0476190476190476,0.0454545454545455
BXC,80882000.0,296133000.0,296176000.0,48536000.0,,,,,,,
BXMT,137670000.0,419193000.0,248642000.0,246555000.0,2.48,2.48,2.48,2.48,0.0,0.0,0.0
BXP,872727000.0,505195000.0,848947000.0,190215000.0,3.92,3.92,3.92,3.92,0.0,0.0,0.0
BY,37467000.0,92785000.0,87954000.0,107878000.0,0.12,0.3,0.36,0.36,1.5,0.2,0.0
BYD,-134700000.0,463846000.0,639377000.0,620023000.0,,,0.6,0.64,,,0.0666666666666667
BYFC,-642000.0,-4050000.0,5636000.0,,,,,,,,
BYND,-52752000.0,-182105000.0,-366137000.0,-338144000.0,,,,,,,
BZH,52226000.0,122021000.0,220704000.0,158611000.0,,,,,,,
C,11047000000.0,21952000000.0,14845000000.0,9228000000.0,2.04,2.04,2.04,2.08,0.0,0.0,0.0196078431372549
CABO,304391000.0,291824000.0,234118000.0,267436000.0,9.5,10.5,11.2,11.6,0.1052631578947368,0.0666666666666666,0.0357142857142857
CAC,59486000.0,69014000.0,61439000.0,43383000.0,1.32,1.41,1.6,1.68,0.068181818181818,0.1347517730496455,0.0499999999999999
CACC,421000000.0,958300000.0,535800000.0,286100000.0,,,,,,,
CACI,321480000.0,457443000.0,366794000.0,384735000.0,,,,,,,
CADE,228051000.0,195162000.0,463237000.0,542304000.0,0.745,2.188,0.88,0.94,1.9369127516778524,-0.5978062157221208,0.0681818181818181
CAG,840100000.0,1298800000.0,888200000.0,683600000.0,0.914,1.1760000000000002,1.286,1.36,0.2866520787746172,0.0935374149659862,0.057542768273717
CAH,-3696000000.0,611000000.0,-933000000.0,261000000.0,1.939,1.959,1.979,1.999,0.0103145951521402,0.0102092904543134,0.0101061141990904
CAKE,-253365000.0,72373000.0,43123000.0,101351000.0,0.36,,0.81,1.08,,,0.3333333333333333
CAL,,-439114000.0,137019000.0,181742000.0,0.28,0.28,0.28,0.28,0.0,0.0,0.0
CALA,-90137000.0,-115088000.0,-39650000.0,,,,,,,,
CALM,18391000.0,2060000.0,132650000.0,758024000.0,,0.034,1.727,4.311,,49.79411764705882,1.4962362478286042
CALX,33484000.0,238378000.0,41010000.0,29325000.0,,,,,,,
CAMP,,-56309000.0,-27991000.0,-32490000.0,,,,,,,
CAPR,-13657028.0,-20022520.0,-29019532.0,-22287542.0,,,,,,,
CAR,-684000000.0,1285000000.0,2764000000.0,1632000000.0,,,,10.0,,,
CARA,8410000.0,-88441000.0,-85474000.0,-118513000.0,,,,,,,
CARG,77553000.0,109244000.0,84387000.0,36942000.0,,,,,,,
CARS,-817120000.0,10791000.0,17206000.0,118442000.0,,,,,,,
CASA,24801000.0,3207000.0,-79205000.0,,,,,,,,
CASH,104720000.0,141708000.0,156386000.0,163615000.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0
CASI,-48287000.0,-36654000.0,-41014000.0,-26938000.0,,,,,,,
CASS,25176000.0,28604000.0,34904000.0,30059000.0,1.08,1.09,1.13,1.17,0.0092592592592592,0.0366972477064218,0.0353982300884956
CASY,,312900000.0,339790000.0,446691000.0,1.28,1.37,1.46,1.62,0.0703125,0.0656934306569342,0.1095890410958905
CAT,2998000000.0,6489000000.0,6705000000.0,10335000000.0,4.12,4.28,4.62,5.0,0.0388349514563107,0.0794392523364485,0.0822510822510822
CATC,31959000.0,54024000.0,52909000.0,34109000.0,2.12,2.38,2.56,2.68,0.1226415094339621,0.0756302521008404,0.046875
CATO,,-47483000.0,36844000.0,29000.0,0.33,0.45,0.68,0.68,0.3636363636363636,0.5111111111111112,0.0
CATY,228860000.0,298304000.0,360642000.0,354124000.0,1.24,1.27,1.36,1.36,0.0241935483870967,0.0708661417322835,0.0
CB,3533000000.0,8525000000.0,5246000000.0,9028000000.0,3.09,3.18,3.29,3.41,0.0291262135922331,0.0345911949685534,0.0364741641337386
CBAN,11815000.0,18659000.0,19542000.0,21747000.0,0.4,0.412,0.432,0.44,0.0299999999999998,0.0485436893203884,0.0185185185185185
CBAY,-50986000.0,-89998000.0,-106001000.0,-105370000.0,,,,,,,
CBFV,-10640000.0,11570000.0,11247000.0,22550000.0,0.96,0.96,0.96,1.0,0.0,0.0,0.0416666666666667
CBOE,468200000.0,529000000.0,235000000.0,761400000.0,1.56,1.7999999999999998,1.96,2.1,0.1538461538461537,0.0888888888888889,0.0714285714285715
CBRE,751989000.0,1837000000.0,1407000000.0,986000000.0,,,,,,,
CBRL,-32475000.0,254513000.0,131880000.0,99050000.0,3.9,2.3,5.2,5.2,-0.4102564102564103,1.2608695652173916,0.0
CBSH,354057000.0,530765000.0,488399000.0,477060000.0,0.944606,0.966123,1.009524,1.028429,0.0227788093660213,0.044922851438171,0.0187266474100664
CBT,-238000000.0,250000000.0,209000000.0,445000000.0,1.4,1.42,1.48,1.57,0.0142857142857143,0.0422535211267606,0.0608108108108108
CBU,164676000.0,189694000.0,188081000.0,131924000.0,1.66,1.7,1.74,1.78,0.0240963855421686,0.0235294117647059,0.0229885057471264
CBZ,78299000.0,70887000.0,105354000.0,120968000.0,,,,,,,
CC,219000000.0,608000000.0,578000000.0,-238000000.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
CCBG,31576000.0,33396000.0,33412000.0,52258000.0,0.5700000000000001,0.62,0.66,0.76,0.0877192982456139,0.0645161290322581,0.1515151515151514
CCI,1056000000.0,1096000000.0,1675000000.0,1502000000.0,4.93,5.46,5.975,6.26,0.1075050709939148,0.0943223443223442,0.0476987447698745
CCK,579000000.0,-560000000.0,727000000.0,450000000.0,,0.8,0.88,0.96,,0.0999999999999999,0.0909090909090908
CCL,-10236000000.0,-9501000000.0,-6093000000.0,-74000000.0,0.5,,,,,,
CCNE,32743000.0,57707000.0,63188000.0,58020000.0,0.68,0.685,0.7,0.7,0.0073529411764705,0.0218978102189779,0.0
CCO,-582739000.0,-433815000.0,-96604000.0,-310922000.0,,,,,,,
CCOI,6216000.0,48185000.0,5146000.0,1273441000.0,2.775,3.17,3.555,3.76,0.1423423423423423,0.1214511041009464,0.0576652601969056
CCRN,-12962000.0,132002000.0,188461000.0,72631000.0,,,,,,,
CCS,206157000.0,498504000.0,525126000.0,259224000.0,,0.4499999999999999,0.8,0.92,,0.7777777777777782,0.15
CDE,25627000.0,-31322000.0,-78107000.0,-103612000.0,,,,,,,
CDLX,-55422000.0,-128565000.0,-465264000.0,-134702000.0,,,,,,,
CDMO,,11212000.0,127672000.0,560000.0,,,,,,,
CDNA,-18714000.0,-30662000.0,-76613000.0,-190284000.0,,,,,,,
CDNS,590644000.0,695955000.0,848952000.0,1041144000.0,,,,,,,
CDTX,-72111000.0,-42467000.0,-33584000.0,-22931000.0,,,,,,,
CDW,788500000.0,988600000.0,1114500000.0,1104300000.0,1.54,1.7000000000000002,2.09,2.39,0.1038961038961039,0.2294117647058821,0.1435406698564594
CDXC,-19925000.0,-27128000.0,-16540000.0,-4938000.0,,,,,,,
CDXS,-24010000.0,-21279000.0,-33592000.0,-76240000.0,,,,,,,
CDZI,-37817000.0,-31249000.0,-24792000.0,-31446000.0,,,,,,,
CE,1985000000.0,1890000000.0,1894000000.0,1960000000.0,2.48,2.72,2.74,2.8,0.0967741935483871,0.0073529411764705,0.0218978102189779
CEI,-61991734.0,-14485847.0,-15427329.0,-32649965.0,,,,,,,
CEIX,-9755000.0,34110000.0,466979000.0,655892000.0,,,2.05,2.2,,,0.0731707317073172
CELC,-9474175.0,-29605266.0,-40370040.0,-63779116.0,,,,,,,
CELH,8524000.0,3937000.0,-187282000.0,226801000.0,,,,,,,
CENT,120676000.0,151746000.0,152152000.0,125643000.0,,,,,,,
CENTA,120676000.0,151746000.0,152152000.0,125643000.0,,,,,,,
CENX,-123300000.0,-167100000.0,-14100000.0,-43100000.0,,,,,,,
CERS,-59857000.0,-54374000.0,-42779000.0,-37489000.0,,,,,,,
CETX,-10470081.0,-7807995.0,-13020958.0,-9196875.0,,,,,,,
CEVA,-2379000.0,396000.0,-23183000.0,-11878000.0,,,,,,,
CF,317000000.0,917000000.0,3346000000.0,1525000000.0,1.2,1.2,1.5,1.6,0.0,0.25,0.0666666666666667
CFBK,29608000.0,18453000.0,18164000.0,16937000.0,0.03,0.13,0.18,0.2299999999999999,3.333333333333333,0.3846153846153845,0.2777777777777773
CFFI,22117000.0,28667000.0,29159000.0,23604000.0,1.52,1.58,1.64,1.76,0.0394736842105263,0.0379746835443036,0.0731707317073171
CFFN,64540000.0,76082000.0,84453000.0,-101659000.0,0.47,0.96,0.8200000000000001,0.34,1.0425531914893618,-0.1458333333333332,-0.5853658536585366
CFG,1057000000.0,2319000000.0,2073000000.0,1608000000.0,1.56,1.56,1.62,1.68,0.0,0.0384615384615384,0.0370370370370369
CFR,331151000.0,443079000.0,579150000.0,597973000.0,2.85,2.94,3.24,3.58,0.031578947368421,0.1020408163265307,0.1049382716049382
CGNX,176186000.0,279881000.0,215525000.0,113234000.0,2.225,0.245,0.265,0.285,-0.8898876404494381,0.0816326530612245,0.0754716981132074
CHCI,2082000.0,13609000.0,7347000.0,7784000.0,,,,,,,
CHCO,89595000.0,88080000.0,102071000.0,114365000.0,2.28,2.32,2.45,2.665,0.0175438596491228,0.0560344827586208,0.0877551020408162
CHCT,19077000.0,22492000.0,22019000.0,7714000.0,1.686,1.726,1.766,1.806,0.0237247924080664,0.0231749710312862,0.0226500566251415
CHD,785900000.0,827500000.0,413900000.0,755600000.0,0.96,1.012,1.052,1.092,0.0541666666666667,0.0395256916996047,0.0380228136882129
CHDN,-81900000.0,249100000.0,439400000.0,417300000.0,0.311,0.3335,0.357,0.382,0.072347266881029,0.0704647676161917,0.0700280112044818
CHE,319466000.0,268550000.0,249624000.0,272509000.0,1.32,1.4,1.48,1.56,0.0606060606060604,0.0571428571428572,0.0540540540540541
CHEF,-82903000.0,-4923000.0,27750000.0,34590000.0,,,,,,,
CHGG,-6221000.0,-1458000.0,266638000.0,18180000.0,,,,,,,
CHH,75387000.0,288957000.0,332152000.0,258507000.0,0.225,0.45,1.19,1.152,1.0,1.6444444444444444,-0.0319327731092437
CHK,-9734000000.0,,4936000000.0,2419000000.0,,1.126,9.588,3.62,,7.515097690941386,-0.6224447225698789
CHMG,19262000.0,26425000.0,28783000.0,25000000.0,1.04,1.19,1.24,1.24,0.1442307692307691,0.0420168067226891,0.0
CHMI,-52239000.0,12283000.0,21739000.0,-34794000.0,1.01,1.08,1.08,0.72,0.0693069306930693,0.0,-0.3333333333333334
CHRS,132244000.0,-287100000.0,-291754000.0,-237892000.0,,,,,,,
CHRW,506421000.0,844245000.0,940524000.0,325129000.0,2.04,2.63,2.26,2.44,0.2892156862745097,-0.1406844106463878,0.0796460176991151
CHTR,3222000000.0,4654000000.0,5055000000.0,4557000000.0,,,,,,,
CHUY,-3294000.0,30176000.0,20855000.0,31510000.0,,,,,,,
CI,8458000000.0,5370000000.0,6704000000.0,5164000000.0,0.04,4.0,4.48,4.92,99.0,0.1200000000000001,0.0982142857142855
CIA,-10988000.0,72706000.0,26007000.0,24437000.0,,,,,,,
CIEN,361291000.0,500196000.0,152902000.0,254827000.0,,,,,,,
CIM,88854000.0,670114000.0,-513066000.0,126104000.0,1.4,1.29,1.12,0.7,-0.0785714285714284,-0.131782945736434,-0.3750000000000001
CINF,1216000000.0,2968000000.0,-487000000.0,1843000000.0,2.4,2.52,2.76,3.0,0.05,0.0952380952380951,0.0869565217391305
CIO,4527000.0,484395000.0,16990000.0,-2682000.0,0.6849999999999999,0.6,0.8,0.6000000000000001,-0.1240875912408758,0.3333333333333335,-0.2499999999999999
CIVB,32192000.0,40546000.0,39427000.0,42964000.0,0.44,0.38,,,-0.1363636363636363,,
CIX,10323000.0,16568000.0,20871000.0,22593000.0,0.4,0.8,,,1.0,,
CIZN,6931000.0,7494000.0,9620000.0,1854000.0,0.96,0.96,,,0.0,,
CKX,339383.0,819349.0,-1317718.0,142961.0,,,,,,,
CL,2695000000.0,2166000000.0,1785000000.0,2300000000.0,1.75,1.79,0.45,,0.0228571428571428,-0.7486033519553073,
CLAR,5545000.0,26093000.0,-69780000.0,-10146000.0,0.04995,0.05,,,0.001001001001001,,
CLB,-97637000.0,19727000.0,19453000.0,,0.28,0.04,0.01,,-0.8571428571428571,-0.75,
CLDT,-76023000.0,-18410000.0,9805000.0,2644000.0,0.22,,,,,,
CLDX,-59780000.0,-70511000.0,-112325000.0,-141429000.0,,,,,,,
CLF,-122000000.0,2988000000.0,1335000000.0,399000000.0,0.12,,,,,,
CLFD,7293000.0,20327000.0,49362000.0,32533000.0,,,,,,,
CLH,134837000.0,203247000.0,411744000.0,377856000.0,,,,,,,
CLIR,-6884000.0,-7891000.0,-5758000.0,,,,,,,,
CLNE,-9864000.0,-93146000.0,-58733000.0,-99497000.0,,,,,,,
CLPR,-4906000.0,-7587000.0,-4764000.0,-5900000.0,0.38,0.38,,,0.0,,
CLRB,-15094172.0,-24122362.0,-28601254.0,-37983496.0,,,,,,,
CLRO,505000.0,-7694000.0,20556000.0,,,,,,,,
CLW,77100000.0,-28100000.0,46000000.0,107700000.0,,,,,,,
CLX,939000000.0,710000000.0,462000000.0,149000000.0,4.34,4.54,1.16,,0.0460829493087558,-0.7444933920704846,
CMA,497000000.0,1168000000.0,1151000000.0,881000000.0,2.72,2.72,,,0.0,,
CMC,279503000.0,412865000.0,1217262000.0,859760000.0,0.48,0.5,0.14,,0.0416666666666667,-0.72,
CMCO,,9106000.0,29660000.0,48429000.0,0.24,0.12,,,-0.5,,
CMCSA,10534000000.0,14159000000.0,5370000000.0,15388000000.0,0.9,0.73,,,-0.1888888888888889,,
CMCT,-15016000.0,-850000.0,5918000.0,-48485000.0,0.3,0.3,,,0.0,,
CME,2105200000.0,2636400000.0,2691000000.0,3226200000.0,5.9,1.8,,,-0.6949152542372882,,
CMG,355766000.0,652984000.0,899101000.0,1228737000.0,,,,,,,
CMI,1789000000.0,2131000000.0,2151000000.0,735000000.0,5.283,5.6,1.45,,0.060003785727806,-0.7410714285714285,
CMP,63100000.0,-213300000.0,-25100000.0,15500000.0,2.88,2.31,,,-0.1979166666666666,,
CMRX,-43522000.0,-173236000.0,172167000.0,-82095000.0,,,,,,,
